thr_100;thr_120;thr_140;thr_160;thr_180;thr_200;thr_220;thr_240;
0.849632;0.814382;0.654521;0.528359;0.275426;0.048031;0.012790;0.005313;
0.846335;0.813021;0.648962;0.522985;0.263763;0.046429;0.012988;0.005671;
0.844658;0.809447;0.641029;0.518786;0.248854;0.043431;0.013050;0.005397;
0.843372;0.808236;0.635915;0.517891;0.244362;0.042240;0.012982;0.005505;
0.844827;0.809616;0.635811;0.517135;0.244355;0.042510;0.012842;0.005303;
0.843268;0.808245;0.633958;0.515651;0.241624;0.041621;0.012878;0.005527;
0.843496;0.808721;0.634964;0.516924;0.245514;0.041781;0.012852;0.005557;
0.843018;0.808525;0.635104;0.517207;0.246989;0.042038;0.012861;0.005531;
0.842946;0.808581;0.635000;0.518346;0.246738;0.043757;0.012900;0.005599;
0.843206;0.808766;0.635944;0.518109;0.248571;0.043415;0.013132;0.005641;
0.842702;0.807998;0.634163;0.515127;0.249255;0.042910;0.013193;0.005609;
0.842907;0.807975;0.635482;0.516719;0.245277;0.044798;0.013132;0.005521;
0.843988;0.809730;0.638473;0.518213;0.255329;0.045088;0.012777;0.005309;
0.844743;0.809766;0.639619;0.521449;0.253314;0.044111;0.012646;0.005208;
0.843480;0.809912;0.639219;0.520710;0.255723;0.043695;0.012493;0.005049;
0.845716;0.810937;0.643148;0.521497;0.255332;0.045117;0.012419;0.005020;
0.846533;0.810583;0.644095;0.520417;0.268376;0.045124;0.012451;0.005085;
0.843958;0.810742;0.642952;0.517370;0.262923;0.045384;0.012373;0.004997;
0.845378;0.810368;0.644398;0.519404;0.251211;0.043109;0.012428;0.005055;
0.846344;0.809375;0.653424;0.522285;0.254993;0.044206;0.012598;0.005010;
0.844860;0.811947;0.645960;0.517406;0.254134;0.043372;0.012946;0.005212;
0.845915;0.810615;0.643229;0.516022;0.250752;0.046488;0.013014;0.005557;
0.845459;0.810579;0.647428;0.523496;0.255439;0.046960;0.013005;0.005622;
0.849417;0.811572;0.639095;0.517191;0.256784;0.045465;0.013083;0.005690;
0.851663;0.812585;0.652409;0.518529;0.259355;0.050059;0.013252;0.005905;
0.852477;0.815273;0.654053;0.523766;0.272044;0.048743;0.013307;0.005869;
0.850771;0.814701;0.653291;0.527129;0.295579;0.056260;0.013353;0.005807;
0.853473;0.816637;0.661038;0.534987;0.279870;0.055544;0.013288;0.005641;
0.856217;0.818861;0.668115;0.535186;0.284395;0.056559;0.013574;0.005706;
0.853044;0.818763;0.651787;0.528757;0.294733;0.052204;0.013135;0.005563;
0.857142;0.818939;0.677142;0.546875;0.296686;0.054951;0.013779;0.005680;
0.866566;0.825850;0.669730;0.532780;0.288633;0.051748;0.013473;0.005638;
0.857646;0.818223;0.660745;0.537240;0.283757;0.053301;0.013561;0.005863;
0.859632;0.824469;0.658053;0.538206;0.295397;0.049251;0.013564;0.005762;
0.861995;0.819863;0.650882;0.530104;0.268750;0.050521;0.013776;0.006032;
0.852269;0.815990;0.657783;0.532952;0.270697;0.043024;0.013802;0.005931;
0.850075;0.813730;0.647594;0.523714;0.251484;0.043206;0.013779;0.006136;
0.849238;0.813356;0.644521;0.522334;0.258851;0.042852;0.013763;0.006097;
0.850426;0.814408;0.640475;0.521605;0.257445;0.042956;0.013825;0.006081;
0.853753;0.814271;0.640716;0.521699;0.252829;0.047891;0.013447;0.005938;
0.848734;0.813154;0.644007;0.523727;0.277132;0.050977;0.013701;0.005934;
0.849303;0.812744;0.662389;0.526178;0.271833;0.052741;0.013643;0.005908;
0.852360;0.815788;0.669349;0.538278;0.281305;0.063242;0.013942;0.005915;
0.858932;0.822972;0.660039;0.542507;0.318913;0.063568;0.014548;0.006077;
0.852243;0.816855;0.662829;0.530788;0.288255;0.054980;0.014183;0.006051;
0.863763;0.820146;0.660492;0.529766;0.297184;0.059538;0.014759;0.006139;
0.859333;0.820609;0.645840;0.527523;0.269912;0.051813;0.014102;0.006110;
0.855527;0.815641;0.646038;0.526937;0.293727;0.060879;0.014160;0.006064;
0.854180;0.818626;0.649469;0.536126;0.289720;0.063512;0.014648;0.006048;
0.854521;0.817676;0.647145;0.529421;0.280833;0.054089;0.014326;0.006188;
0.853711;0.816670;0.657790;0.531950;0.266445;0.052471;0.015316;0.006855;
0.851169;0.814186;0.652536;0.526276;0.265592;0.047354;0.014499;0.006520;
0.851276;0.815723;0.641237;0.522188;0.256917;0.046331;0.014326;0.006523;
0.849811;0.813438;0.641849;0.521305;0.256032;0.044941;0.014242;0.006628;
0.849896;0.813587;0.641117;0.521299;0.248581;0.045078;0.014170;0.006527;
0.850124;0.813590;0.643949;0.524512;0.267923;0.044137;0.014134;0.006426;
0.853623;0.813770;0.641556;0.524443;0.260433;0.046097;0.014215;0.006344;
0.849440;0.813382;0.643587;0.521149;0.261891;0.049912;0.014264;0.006318;
0.851410;0.816048;0.650612;0.528490;0.275658;0.051667;0.013809;0.006273;
0.852692;0.815335;0.661924;0.531253;0.292406;0.051820;0.014541;0.006250;
0.855456;0.818503;0.653939;0.535293;0.278538;0.054124;0.014346;0.006165;
0.859040;0.819632;0.668441;0.550732;0.273499;0.057666;0.014401;0.006051;
0.857158;0.817754;0.682861;0.548324;0.296738;0.062035;0.013971;0.006009;
0.862334;0.820055;0.686901;0.549515;0.297790;0.057233;0.013945;0.005788;
0.861227;0.825729;0.670954;0.531094;0.289408;0.054255;0.013590;0.005661;
0.857214;0.817939;0.668730;0.542321;0.295781;0.060602;0.013818;0.005758;
0.857663;0.823177;0.670501;0.532220;0.316208;0.060531;0.013851;0.005876;
0.859893;0.821296;0.662943;0.539144;0.302474;0.063955;0.014382;0.006032;
0.861852;0.824548;0.677855;0.536260;0.295299;0.066322;0.014645;0.006191;
0.861556;0.823314;0.668828;0.536462;0.292145;0.064336;0.014352;0.006051;
0.857796;0.820947;0.656807;0.535091;0.305212;0.055511;0.014040;0.006090;
0.852464;0.817500;0.650013;0.534098;0.281657;0.054655;0.014189;0.006104;
0.852259;0.816348;0.649521;0.537376;0.271351;0.048164;0.014518;0.006247;
0.853343;0.819342;0.654590;0.530143;0.261217;0.047266;0.014316;0.006276;
0.851380;0.815137;0.640085;0.523311;0.261855;0.048079;0.014307;0.006299;
0.852891;0.815316;0.641090;0.524326;0.261816;0.048770;0.014447;0.006374;
0.850394;0.815016;0.642360;0.523216;0.262985;0.047591;0.014671;0.006390;
0.853337;0.817451;0.642721;0.524049;0.261016;0.048132;0.014834;0.006432;
0.851009;0.814225;0.648040;0.526689;0.266403;0.051885;0.014775;0.006396;
0.852054;0.816670;0.654001;0.524434;0.259320;0.050205;0.014668;0.006370;
0.864108;0.821562;0.664004;0.534860;0.303558;0.059437;0.015374;0.006458;
0.855033;0.820316;0.667389;0.535563;0.288571;0.054033;0.014902;0.006380;
0.854014;0.819137;0.654788;0.530674;0.281074;0.049805;0.014938;0.006263;
0.856660;0.820723;0.654056;0.525277;0.277256;0.054710;0.014557;0.006214;
0.853408;0.817220;0.655033;0.532809;0.269958;0.047770;0.014938;0.006208;
0.860195;0.822780;0.650576;0.529066;0.262786;0.046914;0.014785;0.006188;
0.853678;0.817015;0.652523;0.531361;0.271006;0.049827;0.015579;0.006680;
0.855433;0.818607;0.653031;0.528298;0.264313;0.049505;0.015661;0.006826;
0.853763;0.816908;0.666120;0.535472;0.291439;0.057100;0.015710;0.007093;
0.858343;0.818789;0.676227;0.539808;0.322070;0.069456;0.016159;0.007109;
0.865570;0.824779;0.673818;0.563828;0.338874;0.074196;0.016810;0.007282;
0.855257;0.822493;0.673418;0.542194;0.322347;0.066644;0.015856;0.007269;
0.861914;0.825492;0.662819;0.547894;0.325866;0.064899;0.016520;0.006966;
0.859310;0.823438;0.659404;0.537926;0.304863;0.060771;0.016572;0.007103;
0.856413;0.819359;0.663145;0.531234;0.279242;0.054906;0.016006;0.007012;
0.854176;0.818027;0.663333;0.534447;0.268415;0.048535;0.016615;0.007093;
0.858932;0.819274;0.661270;0.531982;0.266309;0.054447;0.016628;0.007083;
0.861038;0.820182;0.647204;0.524619;0.259281;0.054027;0.016419;0.007080;
0.857334;0.819251;0.649769;0.527288;0.283454;0.054694;0.017432;0.007298;
0.859105;0.820911;0.661488;0.536536;0.274727;0.064115;0.017461;0.007536;
0.856442;0.818600;0.652093;0.530371;0.278561;0.058135;0.017178;0.007572;
0.863783;0.823831;0.656520;0.532845;0.275215;0.059385;0.017503;0.007757;
0.853835;0.818053;0.653828;0.532939;0.274818;0.052074;0.017539;0.007832;
0.853880;0.816598;0.652367;0.528171;0.274007;0.054606;0.017171;0.007809;
0.852591;0.816901;0.647188;0.529294;0.272939;0.053538;0.017197;0.007926;
0.851969;0.816510;0.644906;0.527262;0.261364;0.051143;0.017135;0.007894;
0.851462;0.816221;0.643877;0.526305;0.261468;0.050566;0.017197;0.008018;
0.851051;0.815918;0.644167;0.526436;0.262868;0.050622;0.017194;0.007992;
0.850951;0.815492;0.644017;0.526237;0.260446;0.049775;0.017184;0.007995;
0.850534;0.815645;0.643919;0.526094;0.257897;0.048984;0.017074;0.007819;
0.852969;0.815583;0.643418;0.529355;0.260719;0.049108;0.017028;0.007783;
0.852269;0.815430;0.644915;0.526634;0.262038;0.049082;0.017122;0.007682;
0.851318;0.815260;0.645967;0.528711;0.266279;0.050098;0.017080;0.007686;
0.857822;0.822158;0.652165;0.535579;0.286068;0.058047;0.016693;0.007064;
0.859180;0.822552;0.653014;0.543555;0.309209;0.071423;0.016807;0.007057;
0.856361;0.816927;0.659499;0.537607;0.303867;0.067035;0.016504;0.007510;
0.864902;0.829355;0.665550;0.538815;0.316937;0.069033;0.016742;0.007015;
0.862480;0.821585;0.665397;0.542829;0.308792;0.070306;0.016813;0.007214;
0.862122;0.822936;0.669115;0.543158;0.321016;0.069499;0.017572;0.007617;
0.874548;0.831523;0.673138;0.554772;0.314235;0.062122;0.017067;0.007419;
0.861898;0.823620;0.675247;0.543864;0.316686;0.062604;0.017210;0.007419;
0.867500;0.825114;0.681641;0.554753;0.312477;0.063773;0.018353;0.007897;
0.871035;0.833438;0.684541;0.551432;0.304831;0.061302;0.018027;0.007757;
0.863623;0.825033;0.682555;0.544665;0.301198;0.057790;0.017715;0.007734;
0.865042;0.823138;0.665391;0.544889;0.303096;0.053245;0.017152;0.007575;
0.860583;0.822673;0.665540;0.546227;0.316908;0.065104;0.017575;0.007845;
0.867197;0.825322;0.667533;0.545947;0.313148;0.063021;0.017803;0.007751;
0.866416;0.824626;0.691003;0.548604;0.326283;0.070674;0.018330;0.008278;
0.869355;0.825667;0.674580;0.555400;0.297357;0.060612;0.017959;0.007607;
0.867295;0.831745;0.671875;0.551670;0.300439;0.057536;0.017891;0.007653;
0.867360;0.827773;0.679678;0.544600;0.329385;0.082975;0.018714;0.008236;
0.875133;0.830863;0.680996;0.554105;0.356055;0.094447;0.019899;0.008105;
0.882197;0.832067;0.665286;0.551257;0.306491;0.069460;0.018558;0.007962;
0.861188;0.824290;0.664782;0.532425;0.304059;0.063125;0.018044;0.008206;
0.860791;0.827191;0.673249;0.542409;0.323083;0.070488;0.018145;0.007985;
0.871032;0.830654;0.682624;0.560755;0.330299;0.077835;0.019023;0.008014;
0.867295;0.825931;0.695143;0.553252;0.328470;0.080697;0.017572;0.007809;
0.871836;0.830537;0.665960;0.550439;0.318900;0.068646;0.018906;0.008307;
0.861341;0.824840;0.664274;0.542487;0.317318;0.068239;0.017965;0.008333;
0.864411;0.822044;0.680163;0.545859;0.307275;0.064772;0.018070;0.008027;
0.861465;0.825192;0.658135;0.546979;0.300452;0.062998;0.018343;0.008301;
0.858047;0.820189;0.658164;0.533044;0.274316;0.060078;0.017786;0.008268;
0.856462;0.820176;0.674557;0.537910;0.272985;0.055700;0.018021;0.008161;
0.855114;0.821191;0.652643;0.531377;0.271279;0.054593;0.017926;0.008044;
0.853900;0.818340;0.652145;0.529066;0.256969;0.050042;0.017422;0.007839;
0.854368;0.818330;0.646094;0.527992;0.262930;0.048757;0.017588;0.007988;
0.857116;0.820990;0.644264;0.527790;0.256940;0.049450;0.017559;0.008158;
0.853480;0.817559;0.643727;0.529909;0.257428;0.047959;0.017318;0.008070;
0.852380;0.816914;0.642786;0.525856;0.256341;0.048652;0.017367;0.008005;
0.851660;0.816800;0.645042;0.525781;0.255488;0.048968;0.017220;0.008001;
0.852588;0.818424;0.647425;0.532611;0.263096;0.049701;0.017171;0.008242;
0.853610;0.817839;0.644098;0.530192;0.258656;0.049834;0.017308;0.008239;
0.853542;0.818630;0.647057;0.532314;0.262930;0.050345;0.017555;0.008057;
0.855384;0.818799;0.649961;0.530924;0.258402;0.051058;0.017572;0.008278;
0.854551;0.820524;0.660267;0.540361;0.271175;0.052227;0.017507;0.008232;
0.858262;0.824378;0.667607;0.540827;0.268877;0.051605;0.017604;0.008311;
0.858818;0.821589;0.652438;0.542220;0.282480;0.062399;0.017842;0.008304;
0.858620;0.820967;0.667074;0.547025;0.296865;0.070251;0.018597;0.008353;
0.860501;0.821035;0.683613;0.540853;0.320856;0.080436;0.018477;0.008213;
0.863711;0.822510;0.673408;0.543675;0.336790;0.091328;0.018574;0.008226;
0.865039;0.829082;0.680156;0.550745;0.375433;0.125423;0.020055;0.008320;
0.866322;0.829069;0.662142;0.541224;0.331621;0.081859;0.018236;0.008053;
0.865697;0.825967;0.671452;0.538548;0.308730;0.070169;0.018770;0.008011;
0.860885;0.821055;0.662347;0.549977;0.314326;0.074541;0.018522;0.008418;
0.861253;0.823828;0.654329;0.538903;0.320094;0.072080;0.019056;0.008294;
0.862347;0.825690;0.658333;0.539893;0.289782;0.063151;0.019359;0.008408;
0.860680;0.821745;0.649229;0.535719;0.290075;0.064730;0.018893;0.008441;
0.859215;0.823040;0.658604;0.536624;0.280088;0.057057;0.018870;0.008906;
0.859414;0.822090;0.652565;0.527497;0.267689;0.058411;0.019118;0.008516;
0.858411;0.820758;0.646927;0.528945;0.271829;0.056598;0.019779;0.008903;
0.856354;0.819635;0.649310;0.532646;0.270117;0.056693;0.019954;0.008753;
0.852480;0.817809;0.643597;0.530348;0.268522;0.054017;0.019899;0.008763;
0.852790;0.818353;0.649310;0.532406;0.272334;0.055563;0.019359;0.008604;
0.852660;0.818158;0.649850;0.533281;0.271354;0.054893;0.018841;0.008529;
0.853096;0.819176;0.653271;0.534580;0.276660;0.055599;0.018776;0.008512;
0.853187;0.818760;0.652757;0.534326;0.274033;0.054528;0.018714;0.008421;
0.852861;0.818691;0.651862;0.534668;0.275986;0.056156;0.018633;0.008558;
0.852852;0.819023;0.652054;0.534694;0.275651;0.054447;0.018896;0.008649;
0.852923;0.818893;0.652087;0.535511;0.276807;0.053864;0.019095;0.008818;
0.853141;0.819251;0.652474;0.535553;0.276081;0.053590;0.019030;0.008822;
0.853187;0.819307;0.652666;0.537969;0.277308;0.053122;0.018538;0.008424;
0.853457;0.819336;0.652679;0.537393;0.276087;0.052243;0.018880;0.008678;
0.853490;0.819541;0.652435;0.537529;0.276908;0.051901;0.018831;0.008646;
0.853288;0.819385;0.652116;0.537708;0.277314;0.051930;0.019001;0.008747;
0.852904;0.818607;0.648438;0.535671;0.269121;0.050192;0.018760;0.008538;
0.852959;0.818490;0.648014;0.534007;0.265951;0.048952;0.018278;0.008503;
0.852744;0.818454;0.647656;0.533408;0.264740;0.048415;0.018307;0.008633;
0.853359;0.818962;0.647409;0.530566;0.257832;0.046719;0.018132;0.008708;
0.854271;0.819535;0.647113;0.531341;0.257526;0.046240;0.017575;0.008330;
0.853799;0.819183;0.646855;0.530651;0.256185;0.046006;0.016960;0.007992;
0.853356;0.818558;0.646152;0.529772;0.259082;0.046501;0.017227;0.007982;
0.853760;0.819082;0.647513;0.531647;0.259310;0.047780;0.017959;0.008340;
0.853561;0.818730;0.646263;0.531152;0.258675;0.047614;0.017334;0.008057;
0.853249;0.818438;0.645869;0.530605;0.258825;0.048079;0.017461;0.008053;
0.853083;0.818441;0.645703;0.529847;0.258164;0.048040;0.017324;0.007969;
0.853145;0.818418;0.645615;0.529404;0.257139;0.047754;0.017435;0.007959;
0.853447;0.818691;0.645859;0.529609;0.257477;0.048340;0.017965;0.008369;
0.855540;0.820550;0.647627;0.532106;0.258525;0.048942;0.018910;0.008844;
0.855075;0.820605;0.647764;0.531725;0.259837;0.049743;0.018327;0.008464;
0.853529;0.818662;0.646071;0.530508;0.257943;0.050020;0.018496;0.008434;
0.853477;0.818483;0.646647;0.530632;0.257038;0.049772;0.018421;0.008265;
0.852936;0.818239;0.645488;0.529681;0.256839;0.049788;0.018503;0.008467;
0.853141;0.818376;0.646963;0.531885;0.263294;0.051475;0.018428;0.008366;
0.853265;0.818470;0.648011;0.533298;0.275765;0.053711;0.018470;0.008294;
0.853451;0.819069;0.647998;0.532845;0.268118;0.051855;0.018613;0.008330;
0.853148;0.818649;0.647969;0.533874;0.267829;0.051341;0.018652;0.008353;
0.854427;0.819606;0.648691;0.534274;0.266732;0.052500;0.019886;0.008887;
0.853395;0.818291;0.647096;0.531152;0.261693;0.049639;0.019001;0.008434;
0.856247;0.821940;0.651637;0.536973;0.266048;0.049951;0.019352;0.008965;
0.856494;0.822087;0.651901;0.535124;0.262581;0.048610;0.018939;0.008717;
0.856247;0.822445;0.653171;0.537116;0.259258;0.047074;0.018464;0.008405;
0.855716;0.821950;0.653994;0.538883;0.264857;0.048050;0.018910;0.008910;
0.854762;0.820827;0.652930;0.537949;0.265101;0.048252;0.018701;0.008512;
0.854355;0.820026;0.651364;0.537021;0.263213;0.047588;0.018268;0.008353;
0.853356;0.818571;0.649613;0.534476;0.257093;0.046895;0.018092;0.008271;
0.854329;0.819870;0.650583;0.535983;0.257637;0.046576;0.018437;0.008359;
0.855433;0.821136;0.651234;0.536608;0.256494;0.046061;0.018288;0.008503;
0.855462;0.821097;0.651149;0.536484;0.258197;0.046943;0.019082;0.008721;
0.852396;0.817757;0.646292;0.531680;0.254154;0.045804;0.018379;0.008415;
0.850674;0.815872;0.644268;0.528477;0.252246;0.046556;0.018447;0.008512;
0.850488;0.815436;0.643734;0.527637;0.252288;0.046589;0.018372;0.008438;
0.848112;0.812461;0.640993;0.524421;0.250674;0.046846;0.018626;0.008564;
0.847939;0.812357;0.641247;0.524209;0.252080;0.047982;0.018831;0.008421;
0.848236;0.812660;0.642376;0.527129;0.258766;0.049232;0.018971;0.008623;
0.847646;0.812337;0.648213;0.526458;0.265833;0.052480;0.018955;0.008743;
0.850791;0.812555;0.651608;0.529495;0.267943;0.052770;0.018796;0.008818;
0.846800;0.811423;0.641302;0.524355;0.263796;0.050684;0.018753;0.008561;
0.846680;0.811074;0.642311;0.523734;0.261940;0.052900;0.018994;0.008477;
0.847757;0.813005;0.648395;0.525785;0.268838;0.053467;0.018799;0.008493;
0.847627;0.811842;0.647529;0.525055;0.265482;0.058971;0.019580;0.008451;
0.847148;0.810951;0.651309;0.528076;0.281976;0.054388;0.018685;0.008304;
0.849421;0.814736;0.655397;0.527962;0.270521;0.056468;0.019235;0.008532;
0.858395;0.821224;0.716937;0.552441;0.275778;0.055729;0.019251;0.008431;
0.852155;0.812562;0.655384;0.531064;0.273174;0.059248;0.019567;0.008727;
0.858604;0.820615;0.660716;0.534805;0.290462;0.060488;0.021979;0.005404;
0.859642;0.819147;0.685840;0.538512;0.285309;0.063109;0.022594;0.005137;
0.856725;0.818109;0.663887;0.534020;0.282982;0.060781;0.021989;0.003255;
0.859821;0.815120;0.643434;0.523815;0.272520;0.060182;0.022718;0.006921;
0.856012;0.816439;0.650609;0.525573;0.271165;0.055407;0.020560;0.002839;
0.847005;0.809066;0.645137;0.522308;0.264193;0.053796;0.020814;0.008568;
0.849196;0.810446;0.645898;0.526940;0.276559;0.055612;0.020514;0.009144;
0.862542;0.821872;0.668271;0.532035;0.285970;0.058639;0.022223;0.005430;
0.847650;0.811266;0.660973;0.532165;0.282367;0.058740;0.019720;0.008376;
0.852217;0.814401;0.661354;0.534974;0.289385;0.060690;0.020003;0.007936;
0.854658;0.818379;0.660872;0.541621;0.294284;0.056237;0.018099;0.007689;
0.858187;0.822461;0.669398;0.544443;0.289053;0.052842;0.016660;0.007230;
0.856221;0.821660;0.659036;0.544255;0.288402;0.053151;0.016937;0.007428;
0.855885;0.820075;0.658132;0.543148;0.280316;0.050075;0.016110;0.006914;
0.855241;0.818389;0.653815;0.536331;0.273079;0.049124;0.015889;0.006960;
0.854180;0.818636;0.650420;0.536396;0.268711;0.048451;0.015921;0.006872;
0.853581;0.817240;0.644017;0.530986;0.250537;0.046449;0.015648;0.006742;
0.853294;0.817113;0.643493;0.529922;0.246992;0.045775;0.015697;0.006722;
0.853311;0.817132;0.643682;0.530469;0.247793;0.046243;0.015964;0.006768;
0.853307;0.817113;0.644701;0.529951;0.247386;0.046019;0.015742;0.006833;
0.853490;0.817142;0.644388;0.529925;0.247861;0.046126;0.015758;0.006787;
0.853187;0.817044;0.644427;0.530000;0.248688;0.046201;0.015693;0.006800;
0.853265;0.817012;0.644606;0.530339;0.250361;0.046406;0.015723;0.006813;
0.853304;0.817152;0.644655;0.530423;0.251292;0.046201;0.015824;0.006699;
0.853464;0.817142;0.644769;0.530537;0.253014;0.046100;0.015658;0.006735;
0.853512;0.817217;0.645706;0.530869;0.256878;0.046758;0.015801;0.006803;
0.853571;0.817311;0.645905;0.530964;0.257734;0.047660;0.015778;0.006706;
0.853883;0.817692;0.647604;0.532884;0.264251;0.049365;0.015915;0.006846;
0.853802;0.817839;0.648421;0.533750;0.266341;0.049437;0.015859;0.006855;
0.853652;0.817699;0.646829;0.532780;0.263125;0.048984;0.015817;0.006735;
0.853604;0.817393;0.647253;0.532227;0.262965;0.048965;0.015964;0.006934;
0.853887;0.817513;0.647471;0.532057;0.263171;0.048838;0.016006;0.006872;
0.853958;0.817653;0.647246;0.531982;0.263353;0.048574;0.016035;0.006885;
0.853630;0.817337;0.647490;0.531888;0.263835;0.048477;0.015768;0.006667;
0.853734;0.817308;0.647266;0.532253;0.262188;0.047910;0.015879;0.006715;
0.853861;0.817334;0.647793;0.532386;0.261602;0.047461;0.015700;0.006628;
0.853906;0.817419;0.647770;0.532152;0.262910;0.047803;0.015758;0.006699;
0.854098;0.817487;0.647184;0.532484;0.262913;0.047679;0.015661;0.006670;
0.854049;0.817367;0.647425;0.532741;0.262689;0.047249;0.015671;0.006663;
0.854082;0.817467;0.647158;0.532988;0.262152;0.046885;0.015632;0.006683;
0.854118;0.817503;0.649271;0.534339;0.267191;0.047409;0.015674;0.006618;
0.854173;0.817526;0.649271;0.534782;0.267171;0.047165;0.015645;0.006605;
0.854128;0.817507;0.649290;0.534740;0.266999;0.046667;0.015752;0.006784;
0.854378;0.817822;0.649167;0.534792;0.265446;0.046139;0.015882;0.006794;
0.854922;0.818073;0.650462;0.535732;0.267148;0.046826;0.016833;0.007484;
0.854284;0.817012;0.649486;0.534756;0.265635;0.045228;0.016243;0.007139;
0.853018;0.815192;0.644642;0.529831;0.255658;0.041289;0.015459;0.006595;
0.853678;0.816602;0.648366;0.533431;0.266120;0.041755;0.015573;0.006621;
0.853421;0.816455;0.648291;0.533223;0.264352;0.040618;0.015488;0.006628;
0.852907;0.815495;0.646374;0.531348;0.259629;0.039938;0.015514;0.006637;
0.853857;0.816322;0.647419;0.533125;0.257604;0.040205;0.017249;0.007660;
