thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;thr_210;thr_230;
0.060252;0.026293;0.010545;0.004924;0.002044;0.000757;0.000305;0.000071;0.000000;0.000000;0.000000;0.000000;
0.082480;0.037677;0.011149;0.002412;0.000520;0.000020;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.081335;0.050536;0.035827;0.022707;0.013773;0.008336;0.003923;0.000917;0.000130;0.000000;0.000000;0.000000;
0.105046;0.053324;0.024475;0.011165;0.005025;0.002263;0.000303;0.000008;0.000000;0.000000;0.000000;0.000000;
0.070449;0.030258;0.015609;0.007534;0.002359;0.000009;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.141711;0.087215;0.055316;0.032228;0.019308;0.007209;0.001795;0.000530;0.000000;0.000000;0.000000;0.000000;
0.133070;0.070597;0.038630;0.026009;0.021050;0.016761;0.013668;0.010930;0.003396;0.000062;0.000000;0.000000;
0.173793;0.092541;0.059967;0.036571;0.019592;0.011438;0.006568;0.001631;0.000012;0.000000;0.000000;0.000000;
0.153745;0.077347;0.043220;0.025290;0.015726;0.010887;0.006388;0.003227;0.001463;0.000206;0.000000;0.000000;
0.071556;0.030540;0.014776;0.004889;0.000092;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.151957;0.101194;0.071021;0.045609;0.025687;0.012522;0.003563;0.000653;0.000000;0.000000;0.000000;0.000000;
0.129697;0.078116;0.047457;0.027342;0.011413;0.006469;0.005118;0.003600;0.000864;0.000000;0.000000;0.000000;
0.186037;0.117367;0.090125;0.070577;0.054963;0.041979;0.034629;0.025528;0.015103;0.002911;0.000012;0.000000;
0.113095;0.054499;0.024205;0.006817;0.000472;0.000023;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.069622;0.041672;0.025632;0.019052;0.014351;0.009765;0.005391;0.000748;0.000000;0.000000;0.000000;0.000000;
0.077882;0.034966;0.016041;0.007329;0.001565;0.000033;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.143441;0.078612;0.034963;0.011630;0.002446;0.000086;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.092543;0.050337;0.023829;0.010313;0.002001;0.000044;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.125725;0.076649;0.041050;0.017928;0.006718;0.002419;0.000686;0.000000;0.000000;0.000000;0.000000;0.000000;
0.126904;0.055697;0.020928;0.004492;0.000579;0.000197;0.000017;0.000000;0.000000;0.000000;0.000000;0.000000;
0.096017;0.043396;0.015180;0.004441;0.000831;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.174499;0.098370;0.056246;0.032005;0.015483;0.006666;0.002437;0.000110;0.000000;0.000000;0.000000;0.000000;
0.191028;0.098670;0.050482;0.022374;0.009971;0.004045;0.002527;0.001824;0.000957;0.000047;0.000000;0.000000;
0.184685;0.104807;0.065119;0.038786;0.022569;0.011138;0.003464;0.000141;0.000000;0.000000;0.000000;0.000000;
0.239170;0.137581;0.084264;0.043649;0.021933;0.006760;0.000483;0.000258;0.000000;0.000000;0.000000;0.000000;
0.160431;0.064081;0.030297;0.012718;0.003281;0.000048;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;
0.092444;0.032622;0.012996;0.005192;0.000310;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.134325;0.083076;0.049663;0.025113;0.012496;0.006947;0.002762;0.001324;0.000489;0.000008;0.000000;0.000000;
0.161529;0.074769;0.023854;0.005245;0.002089;0.000564;0.000259;0.000099;0.000000;0.000000;0.000000;0.000000;
0.162521;0.099891;0.056609;0.034470;0.020067;0.012967;0.007637;0.003362;0.000862;0.000222;0.000000;0.000000;
0.197769;0.126124;0.078363;0.042203;0.018184;0.004486;0.000137;0.000000;0.000000;0.000000;0.000000;0.000000;
0.195461;0.110690;0.064321;0.039421;0.023610;0.012588;0.006289;0.001545;0.000022;0.000001;0.000000;0.000000;
0.179200;0.086463;0.040293;0.018717;0.007514;0.001769;0.000194;0.000035;0.000000;0.000000;0.000000;0.000000;
0.201420;0.126584;0.078114;0.039669;0.015000;0.002411;0.000024;0.000000;0.000000;0.000000;0.000000;0.000000;
0.128661;0.071905;0.040953;0.025059;0.012635;0.003296;0.000308;0.000000;0.000000;0.000000;0.000000;0.000000;
0.140381;0.071821;0.032471;0.013933;0.002562;0.000486;0.000123;0.000003;0.000000;0.000000;0.000000;0.000000;
0.153306;0.067521;0.021339;0.003713;0.000248;0.000011;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.149749;0.080386;0.049833;0.032731;0.018224;0.009095;0.005782;0.003180;0.000510;0.000144;0.000038;0.000000;
0.120725;0.046087;0.019555;0.011094;0.004864;0.001674;0.000546;0.000307;0.000000;0.000000;0.000000;0.000000;
0.119459;0.065314;0.038946;0.024249;0.014087;0.008663;0.003614;0.001089;0.000066;0.000000;0.000000;0.000000;
0.159065;0.089537;0.060395;0.041200;0.025305;0.013586;0.008978;0.006481;0.004224;0.001166;0.000033;0.000000;
0.106353;0.048044;0.018087;0.005298;0.000105;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.116999;0.063415;0.031198;0.012063;0.005256;0.001736;0.000501;0.000179;0.000031;0.000000;0.000000;0.000000;
0.074964;0.028327;0.008577;0.000834;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.139973;0.077615;0.037989;0.013967;0.001931;0.000033;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.252897;0.158536;0.114326;0.085510;0.064975;0.051556;0.039759;0.028704;0.014060;0.005548;0.002587;0.001098;
0.110294;0.057178;0.032394;0.013543;0.002108;0.000033;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.078593;0.027107;0.008978;0.002810;0.000225;0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.169771;0.112954;0.085294;0.068264;0.056315;0.047299;0.038996;0.031795;0.020675;0.013149;0.009921;0.004466;
0.176685;0.105437;0.062007;0.028676;0.011842;0.003713;0.000458;0.000022;0.000000;0.000000;0.000000;0.000000;
0.196938;0.098336;0.048936;0.019519;0.005503;0.001592;0.000283;0.000069;0.000000;0.000000;0.000000;0.000000;
0.147179;0.072148;0.034515;0.015927;0.008041;0.004099;0.000857;0.000000;0.000000;0.000000;0.000000;0.000000;
0.094167;0.040091;0.013391;0.003656;0.000582;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.128978;0.072500;0.044230;0.024515;0.014559;0.007367;0.001950;0.000191;0.000000;0.000000;0.000000;0.000000;
0.160919;0.095308;0.057450;0.033328;0.015101;0.006173;0.002500;0.000468;0.000000;0.000000;0.000000;0.000000;
0.098628;0.044650;0.016890;0.005432;0.002690;0.001022;0.000021;0.000000;0.000000;0.000000;0.000000;0.000000;
0.184632;0.101396;0.064053;0.030887;0.007809;0.001143;0.000361;0.000150;0.000009;0.000001;0.000000;0.000000;
0.087199;0.031903;0.006224;0.000496;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.140737;0.077607;0.042834;0.019944;0.010875;0.003360;0.000420;0.000007;0.000000;0.000000;0.000000;0.000000;
0.116786;0.064295;0.039085;0.024105;0.010276;0.002700;0.000075;0.000000;0.000000;0.000000;0.000000;0.000000;
0.139360;0.087819;0.054163;0.037380;0.024940;0.015549;0.007522;0.004180;0.003045;0.001549;0.000004;0.000000;
0.149615;0.088303;0.045627;0.024829;0.012295;0.003548;0.000747;0.000004;0.000000;0.000000;0.000000;0.000000;
0.123790;0.060610;0.035691;0.020452;0.010468;0.004066;0.000166;0.000041;0.000012;0.000000;0.000000;0.000000;
0.209566;0.132569;0.070974;0.041604;0.022867;0.008695;0.003346;0.000893;0.000017;0.000000;0.000000;0.000000;
0.243970;0.158697;0.106521;0.070073;0.050213;0.032317;0.024840;0.015929;0.008135;0.002294;0.000378;0.000000;
0.167767;0.083462;0.032868;0.011941;0.002373;0.000186;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.152289;0.091572;0.047148;0.021287;0.008982;0.002827;0.001457;0.000528;0.000068;0.000001;0.000000;0.000000;
0.172155;0.099388;0.064716;0.041023;0.026981;0.015851;0.004884;0.000939;0.000037;0.000000;0.000000;0.000000;
0.074027;0.034424;0.021294;0.014503;0.009262;0.004418;0.001538;0.000423;0.000165;0.000007;0.000000;0.000000;
0.263943;0.169470;0.093192;0.043410;0.018172;0.007393;0.004324;0.002013;0.000162;0.000000;0.000000;0.000000;
0.261082;0.151149;0.092566;0.045794;0.019299;0.008528;0.003083;0.001227;0.000330;0.000003;0.000000;0.000000;
0.109372;0.040357;0.012875;0.005871;0.002624;0.000060;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.173306;0.108378;0.069559;0.042432;0.027581;0.016285;0.008575;0.003647;0.000028;0.000000;0.000000;0.000000;
0.166145;0.089153;0.044290;0.019234;0.004149;0.000063;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.106289;0.048139;0.020423;0.008487;0.002244;0.000058;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.120492;0.057504;0.021513;0.002882;0.000174;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.081438;0.035168;0.018550;0.008738;0.003262;0.001526;0.000106;0.000000;0.000000;0.000000;0.000000;0.000000;
0.089436;0.041517;0.014626;0.003905;0.000109;0.000011;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.112207;0.053549;0.022323;0.011387;0.008211;0.005362;0.002512;0.000404;0.000000;0.000000;0.000000;0.000000;
0.103546;0.049519;0.022032;0.008809;0.002709;0.000681;0.000038;0.000000;0.000000;0.000000;0.000000;0.000000;
0.095545;0.040961;0.013945;0.004510;0.000244;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.112863;0.054813;0.026043;0.013360;0.007618;0.004042;0.000833;0.000051;0.000003;0.000000;0.000000;0.000000;
0.094586;0.048067;0.028943;0.020493;0.014184;0.009007;0.003979;0.000268;0.000000;0.000000;0.000000;0.000000;
0.157252;0.094983;0.059857;0.035859;0.016857;0.006457;0.002220;0.000390;0.000000;0.000000;0.000000;0.000000;
0.088200;0.039092;0.014795;0.004639;0.001989;0.000174;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.230071;0.146723;0.085946;0.048009;0.023963;0.010996;0.004021;0.001606;0.000561;0.000001;0.000000;0.000000;
0.240485;0.152856;0.086692;0.048850;0.023700;0.011718;0.005563;0.001359;0.000000;0.000000;0.000000;0.000000;
0.204074;0.105843;0.057000;0.031375;0.017582;0.009243;0.003853;0.001577;0.000227;0.000000;0.000000;0.000000;
0.141529;0.066850;0.033349;0.014690;0.006480;0.001447;0.000515;0.000061;0.000000;0.000000;0.000000;0.000000;
0.092616;0.038250;0.010465;0.001833;0.000450;0.000180;0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;
0.194755;0.108081;0.065425;0.037061;0.018014;0.008595;0.001038;0.000000;0.000000;0.000000;0.000000;0.000000;
0.169099;0.096003;0.058848;0.034703;0.020400;0.009268;0.002804;0.000156;0.000000;0.000000;0.000000;0.000000;
0.074341;0.034657;0.013187;0.004531;0.001724;0.000042;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.146281;0.081391;0.039006;0.016406;0.005904;0.001406;0.000165;0.000001;0.000000;0.000000;0.000000;0.000000;
0.230673;0.149763;0.095388;0.057854;0.034155;0.019160;0.012744;0.008684;0.005023;0.002041;0.000233;0.000000;
0.164693;0.083277;0.038100;0.013615;0.005239;0.000944;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.143972;0.081556;0.047773;0.032171;0.021794;0.009322;0.001689;0.000469;0.000000;0.000000;0.000000;0.000000;
0.203681;0.115112;0.062598;0.032563;0.014442;0.006682;0.003134;0.000617;0.000014;0.000000;0.000000;0.000000;
0.198497;0.119264;0.074792;0.042335;0.023776;0.013115;0.005766;0.002759;0.001367;0.000192;0.000000;0.000000;
0.215477;0.120076;0.066382;0.031353;0.012465;0.004634;0.001533;0.000773;0.000088;0.000000;0.000000;0.000000;
0.148775;0.066987;0.028049;0.008265;0.001765;0.000450;0.000014;0.000000;0.000000;0.000000;0.000000;0.000000;
0.139902;0.067495;0.029549;0.010091;0.001879;0.000403;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.120114;0.059194;0.027364;0.011948;0.003777;0.000295;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.126797;0.066403;0.039627;0.023336;0.011068;0.006513;0.003632;0.000638;0.000000;0.000000;0.000000;0.000000;
0.118263;0.066089;0.045724;0.024587;0.012682;0.006111;0.001236;0.000034;0.000000;0.000000;0.000000;0.000000;
0.114730;0.058358;0.033280;0.016721;0.007289;0.002503;0.000178;0.000000;0.000000;0.000000;0.000000;0.000000;
0.080035;0.035167;0.012488;0.003758;0.001513;0.000388;0.000025;0.000025;0.000008;0.000000;0.000000;0.000000;
0.081785;0.040815;0.021757;0.016021;0.012960;0.009724;0.006238;0.003659;0.002369;0.001527;0.001035;0.000589;
0.190769;0.116217;0.073095;0.038727;0.018644;0.004109;0.000328;0.000000;0.000000;0.000000;0.000000;0.000000;
0.163035;0.096156;0.049532;0.028168;0.017482;0.009873;0.005405;0.001918;0.000066;0.000000;0.000000;0.000000;
0.158453;0.093146;0.053942;0.032719;0.018862;0.010868;0.005946;0.003018;0.000967;0.000000;0.000000;0.000000;
0.101957;0.057639;0.035570;0.022981;0.013387;0.004546;0.000516;0.000152;0.000024;0.000000;0.000000;0.000000;
0.166339;0.087186;0.053940;0.034737;0.023579;0.016822;0.012229;0.008597;0.005858;0.004348;0.002260;0.000658;
0.073554;0.030833;0.013026;0.004473;0.000853;0.000043;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.116446;0.058326;0.022855;0.005825;0.000917;0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.088318;0.035601;0.011687;0.004023;0.002265;0.000535;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.125627;0.072617;0.042837;0.023480;0.010840;0.004001;0.000371;0.000000;0.000000;0.000000;0.000000;0.000000;
0.098062;0.045195;0.013709;0.001839;0.000125;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.106519;0.047904;0.024455;0.014464;0.007325;0.003253;0.001156;0.000421;0.000004;0.000000;0.000000;0.000000;
0.100470;0.047688;0.022543;0.009350;0.001261;0.000143;0.000018;0.000000;0.000000;0.000000;0.000000;0.000000;
0.176324;0.097517;0.046267;0.018548;0.005986;0.001163;0.000054;0.000000;0.000000;0.000000;0.000000;0.000000;
0.164748;0.088570;0.045634;0.015732;0.003466;0.001633;0.000401;0.000000;0.000000;0.000000;0.000000;0.000000;
0.103120;0.057054;0.034801;0.017492;0.010033;0.006112;0.001908;0.000133;0.000000;0.000000;0.000000;0.000000;
0.158303;0.102159;0.067536;0.050448;0.036207;0.022266;0.010864;0.005864;0.000909;0.000002;0.000000;0.000000;
0.197174;0.106733;0.053012;0.027135;0.016332;0.008163;0.003989;0.001858;0.000838;0.000007;0.000000;0.000000;
0.078447;0.031905;0.010375;0.004514;0.002502;0.001576;0.000587;0.000000;0.000000;0.000000;0.000000;0.000000;
0.054225;0.020429;0.006227;0.001262;0.000010;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.098625;0.051108;0.028279;0.010042;0.002703;0.001012;0.000106;0.000000;0.000000;0.000000;0.000000;0.000000;
0.141126;0.078896;0.044851;0.023330;0.011622;0.005600;0.002867;0.000321;0.000000;0.000000;0.000000;0.000000;
0.155713;0.096989;0.065699;0.038333;0.017442;0.009193;0.003860;0.002246;0.000607;0.000000;0.000000;0.000000;
0.115256;0.054102;0.026322;0.013043;0.006270;0.003040;0.000384;0.000000;0.000000;0.000000;0.000000;0.000000;
0.055543;0.012276;0.002266;0.000936;0.000681;0.000455;0.000209;0.000046;0.000001;0.000000;0.000000;0.000000;
0.046481;0.019941;0.009474;0.003771;0.000573;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.077828;0.035540;0.012068;0.003585;0.000235;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.134848;0.069235;0.028717;0.007592;0.000884;0.000251;0.000053;0.000000;0.000000;0.000000;0.000000;0.000000;
0.098186;0.042232;0.023261;0.013013;0.006587;0.002438;0.000926;0.000114;0.000000;0.000000;0.000000;0.000000;
0.125511;0.071648;0.042077;0.024727;0.015918;0.009132;0.004998;0.002702;0.000177;0.000000;0.000000;0.000000;
0.209520;0.130703;0.089525;0.058324;0.034313;0.016687;0.005868;0.002066;0.000604;0.000000;0.000000;0.000000;
0.169048;0.090039;0.045442;0.021318;0.008519;0.002194;0.000365;0.000028;0.000000;0.000000;0.000000;0.000000;
0.203420;0.128333;0.089360;0.059137;0.038282;0.030187;0.019561;0.010225;0.005285;0.002826;0.000905;0.000000;
0.074874;0.028579;0.008076;0.001922;0.000035;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.119586;0.077258;0.050356;0.035149;0.025859;0.020016;0.018309;0.016453;0.014317;0.010913;0.003765;0.001249;
0.067675;0.036828;0.020449;0.010451;0.005846;0.002233;0.000082;0.000000;0.000000;0.000000;0.000000;0.000000;
0.107841;0.052928;0.021148;0.002448;0.000717;0.000168;0.000035;0.000000;0.000000;0.000000;0.000000;0.000000;
0.054490;0.020345;0.007926;0.002866;0.000565;0.000094;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.062396;0.023262;0.004834;0.000228;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.106953;0.055273;0.033533;0.016006;0.009033;0.003387;0.000118;0.000000;0.000000;0.000000;0.000000;0.000000;
0.072000;0.028104;0.012204;0.004671;0.002257;0.000607;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.091380;0.046911;0.026874;0.015543;0.008982;0.005685;0.003508;0.001285;0.000129;0.000030;0.000000;0.000000;
0.114651;0.061178;0.030253;0.014948;0.005947;0.002426;0.001402;0.000460;0.000008;0.000000;0.000000;0.000000;
0.071629;0.022400;0.006709;0.000230;0.000013;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.228587;0.114244;0.065613;0.045538;0.029142;0.018226;0.010301;0.006267;0.002576;0.000004;0.000000;0.000000;
0.160914;0.063090;0.031566;0.018211;0.012115;0.008219;0.004811;0.000202;0.000000;0.000000;0.000000;0.000000;
0.259431;0.133384;0.066156;0.032160;0.015220;0.006691;0.002252;0.000972;0.000157;0.000000;0.000000;0.000000;
0.319957;0.131939;0.058041;0.027025;0.014683;0.007211;0.004837;0.002625;0.000990;0.000024;0.000000;0.000000;
0.355490;0.197395;0.129732;0.094253;0.066667;0.048276;0.035158;0.021910;0.011493;0.006914;0.002270;0.001230;
0.216700;0.106585;0.061192;0.040579;0.031017;0.025066;0.019599;0.015931;0.013351;0.010143;0.005318;0.002894;
0.318315;0.174584;0.106420;0.065793;0.042989;0.030104;0.021454;0.016096;0.012063;0.009576;0.003480;0.000255;
0.257154;0.114150;0.050518;0.028464;0.019911;0.016765;0.014208;0.011496;0.009145;0.006973;0.003011;0.000068;
0.216074;0.117537;0.086599;0.073436;0.061859;0.052762;0.043658;0.031977;0.021949;0.012125;0.003784;0.000200;
0.143706;0.053971;0.020186;0.011712;0.009161;0.007489;0.006404;0.005739;0.005028;0.003911;0.001418;0.000004;
0.107943;0.042271;0.016803;0.004799;0.000761;0.000201;0.000146;0.000126;0.000109;0.000062;0.000004;0.000000;
0.124771;0.056653;0.021874;0.008095;0.002563;0.000175;0.000034;0.000025;0.000022;0.000001;0.000000;0.000000;
0.100748;0.040742;0.016344;0.006795;0.003290;0.000991;0.000139;0.000098;0.000047;0.000000;0.000000;0.000000;
0.108867;0.048292;0.021783;0.010641;0.003480;0.001680;0.000476;0.000009;0.000000;0.000000;0.000000;0.000000;
0.087553;0.029742;0.011232;0.004175;0.001774;0.000992;0.000120;0.000000;0.000000;0.000000;0.000000;0.000000;
0.141279;0.069876;0.034454;0.014276;0.004162;0.001565;0.000046;0.000000;0.000000;0.000000;0.000000;0.000000;
0.108095;0.049903;0.014837;0.003969;0.000767;0.000071;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.077180;0.033155;0.013252;0.003332;0.000117;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.136744;0.067869;0.039010;0.025639;0.017550;0.011214;0.006804;0.003076;0.000559;0.000000;0.000000;0.000000;
0.276321;0.180955;0.108798;0.054759;0.024626;0.007968;0.000781;0.000000;0.000000;0.000000;0.000000;0.000000;
0.256325;0.149647;0.090240;0.045854;0.019686;0.010173;0.003825;0.001414;0.000678;0.000101;0.000000;0.000000;
0.098902;0.026590;0.006659;0.000294;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.212593;0.108861;0.056960;0.033727;0.017923;0.009202;0.005065;0.003135;0.000668;0.000000;0.000000;0.000000;
0.165586;0.071849;0.022368;0.002971;0.000030;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.115909;0.051846;0.020299;0.008664;0.003525;0.001140;0.000173;0.000049;0.000000;0.000000;0.000000;0.000000;
0.240272;0.161831;0.117531;0.084671;0.056343;0.030525;0.012458;0.007854;0.000881;0.000000;0.000000;0.000000;
0.169482;0.103652;0.070171;0.045865;0.024031;0.015676;0.009442;0.002065;0.000016;0.000000;0.000000;0.000000;
0.187423;0.125356;0.084148;0.052826;0.029008;0.012779;0.008434;0.006041;0.001966;0.000000;0.000000;0.000000;
0.236493;0.151429;0.091761;0.053077;0.029028;0.010321;0.000681;0.000003;0.000000;0.000000;0.000000;0.000000;
0.234449;0.137075;0.078824;0.045388;0.023457;0.011847;0.007183;0.002067;0.000003;0.000000;0.000000;0.000000;
0.221381;0.131686;0.074195;0.036914;0.014306;0.004347;0.000656;0.000082;0.000051;0.000001;0.000000;0.000000;
0.139763;0.085525;0.037280;0.012367;0.002913;0.000368;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;
0.134539;0.078938;0.040288;0.016363;0.004212;0.000178;0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;
0.125722;0.065379;0.025100;0.011274;0.003084;0.000329;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.219354;0.136647;0.090751;0.054749;0.027837;0.014278;0.007844;0.004703;0.002020;0.000000;0.000000;0.000000;
0.155340;0.083538;0.047044;0.025047;0.010658;0.004921;0.001060;0.000000;0.000000;0.000000;0.000000;0.000000;
0.112728;0.048276;0.020219;0.005339;0.000858;0.000115;0.000042;0.000041;0.000039;0.000000;0.000000;0.000000;
0.035072;0.007775;0.001190;0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.066500;0.029806;0.009223;0.000773;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.109252;0.051221;0.020342;0.009182;0.005221;0.003056;0.001606;0.000474;0.000020;0.000000;0.000000;0.000000;
0.106213;0.052563;0.031437;0.015011;0.005306;0.001663;0.000014;0.000000;0.000000;0.000000;0.000000;0.000000;
0.113885;0.057245;0.028564;0.013462;0.005388;0.002536;0.001964;0.001455;0.000929;0.000194;0.000000;0.000000;
